"sub","ses","task","datatype","trial_n","cold_t","warm_t","burn_yn","temp_cw"
"17","1","fast","beh",13,3,33.5,1,1
"17","1","fast","beh",14,6,32.7999992370605,0,0
"17","1","fast","beh",15,3,48.9000015258789,1,1
"17","1","fast","beh",16,27,45.2000007629395,0,1
"17","1","fast","beh",17,18,39.7999992370605,0,0
"17","1","fast","beh",18,24,45.2999992370605,0,1
"17","1","fast","beh",19,18,42.2000007629395,0,1
"17","1","fast","beh",20,15,41.5999984741211,0,1
"17","1","fast","beh",21,21,31.2000007629395,0,0
"17","1","fast","beh",22,15,43.2999992370605,1,1
"17","1","fast","beh",23,3,35.2000007629395,1,0
"17","1","fast","beh",24,21,31.2000007629395,0,1
"17","1","fast","beh",25,24,48.4000015258789,1,1
"17","1","fast","beh",26,27,36.2000007629395,0,1
"17","1","fast","beh",27,6,48.5,1,1
"17","1","fast","beh",28,9,49,1,1
"17","1","fast","beh",29,3,32.7000007629395,1,1
"17","1","fast","beh",30,9,35.5999984741211,0,0
"17","1","fast","beh",31,21,45.0999984741211,0,1
"17","1","fast","beh",32,18,32.5999984741211,0,1
"17","1","fast","beh",33,24,48.7000007629395,1,1
"17","1","fast","beh",34,21,35.4000015258789,0,1
"17","1","fast","beh",35,12,39.4000015258789,0,1
"17","1","fast","beh",36,15,42.2000007629395,0,1
"17","1","fast","beh",37,24,39.4000015258789,0,1
"17","1","fast","beh",38,6,36.4000015258789,0,1
"17","1","fast","beh",39,9,39.5999984741211,1,1
"17","1","fast","beh",40,3,42.9000015258789,1,0
"17","1","fast","beh",41,9,30.2000007629395,0,0
"17","1","fast","beh",42,12,33.2000007629395,0,0
"17","1","fast","beh",43,0,33.9000015258789,0,1
"17","1","fast","beh",44,3,44,0,1
"17","1","fast","beh",45,3,47.5999984741211,1,1
"17","1","fast","beh",46,0,32.2999992370605,1,0
"17","1","fast","beh",47,6,48,1,1
"17","1","fast","beh",48,9,39.5999984741211,0,1
"17","1","fast","beh",49,6,47.7999992370605,1,1
"17","1","fast","beh",50,9,30.7999992370605,0,0
"17","1","fast","beh",51,6,38.0999984741211,0,0
"17","1","fast","beh",52,18,46,0,1
"17","1","fast","beh",53,12,34,0,0
"17","1","fast","beh",54,0,30,1,0
"17","1","fast","beh",55,15,36.5999984741211,0,1
"17","1","fast","beh",56,15,37.0999984741211,0,1
"17","1","fast","beh",57,3,44.0999984741211,0,1
"17","1","fast","beh",58,12,35.2000007629395,0,0
"17","1","fast","beh",59,15,46.4000015258789,0,1
"17","1","fast","beh",60,9,33.7999992370605,0,0
"17","1","fast","beh",61,9,34.2999992370605,0,0
"17","1","fast","beh",62,24,43.0999984741211,0,1
"17","1","fast","beh",63,0,36.2999992370605,1,0
"17","1","fast","beh",64,6,32.7000007629395,0,0
"17","1","fast","beh",65,15,47.2999992370605,1,1
"17","1","fast","beh",66,18,40.5999984741211,0,1
"17","1","fast","beh",67,3,37.7000007629395,0,0
"17","1","fast","beh",68,6,48.9000015258789,1,1
"17","1","fast","beh",69,9,36,0,0
"17","1","fast","beh",70,21,42.5999984741211,0,1
"17","1","fast","beh",71,3,31.2000007629395,0,1
"17","1","fast","beh",72,21,42.9000015258789,0,1
"17","1","fast","beh",73,24,44.4000015258789,0,1
"17","1","fast","beh",74,6,48.2000007629395,1,1
"17","1","fast","beh",75,9,43.4000015258789,0,1
"17","1","fast","beh",76,9,43.7999992370605,0,1
"17","1","fast","beh",77,6,42,0,1
"17","1","fast","beh",78,6,35.5,0,0
"17","1","fast","beh",79,15,41.2999992370605,0,1
"17","1","fast","beh",80,24,45.2999992370605,0,1
"17","1","fast","beh",81,15,48.2999992370605,1,1
"17","1","fast","beh",82,12,46.2999992370605,1,1
"17","1","fast","beh",83,21,43.9000015258789,0,1
"17","1","fast","beh",84,15,47.5999984741211,0,1
"17","1","fast","beh",85,12,40,0,0
"17","1","fast","beh",86,3,45.5999984741211,1,1
"17","1","fast","beh",87,6,48.2999992370605,1,1
"17","1","fast","beh",88,24,45.7999992370605,0,0
"17","1","fast","beh",89,18,49.4000015258789,0,1
"17","1","fast","beh",90,18,43.7999992370605,0,0
"17","1","fast","beh",91,6,48.2000007629395,1,1
"17","1","fast","beh",92,24,46.7999992370605,0,1
"17","1","fast","beh",93,12,40.5999984741211,0,0
"17","1","fast","beh",94,27,48.5999984741211,1,1
"17","1","fast","beh",95,27,47.4000015258789,0,1
"17","1","fast","beh",96,21,45.2000007629395,0,1
"17","1","fast","beh",97,12,40.7000007629395,0,1
"17","1","fast","beh",98,18,44.0999984741211,0,1
"17","1","fast","beh",99,18,50,1,1
"17","1","fast","beh",100,9,44.4000015258789,0,1
"18","1","fast","beh",1,27,35,0,0
"18","1","fast","beh",2,18,40,0,1
"18","1","fast","beh",3,18,49.5,1,1
"18","1","fast","beh",4,21,42.5,0,1
"18","1","fast","beh",5,0,38.7000007629395,1,1
"18","1","fast","beh",6,6,34.2000007629395,0,0
"18","1","fast","beh",7,0,33.4000015258789,1,0
"18","1","fast","beh",8,3,35.7999992370605,1,1
"18","1","fast","beh",9,15,42.4000015258789,0,1
"18","1","fast","beh",10,6,36.5,1,1
"18","1","fast","beh",11,6,35.4000015258789,0,1
"18","1","fast","beh",12,9,38.2000007629395,1,1
"18","1","fast","beh",13,15,38.2999992370605,0,1
"18","1","fast","beh",14,12,37.5,0,1
"18","1","fast","beh",15,3,33.2999992370605,1,0
"18","1","fast","beh",16,9,40.7000007629395,1,1
"18","1","fast","beh",17,3,34.0999984741211,1,0
"18","1","fast","beh",18,9,37.7000007629395,0,1
"18","1","fast","beh",19,6,35.2999992370605,1,1
"18","1","fast","beh",20,6,34.5,1,0
"18","1","fast","beh",21,6,31.2999992370605,1,0
"18","1","fast","beh",22,6,32.7000007629395,0,0
"18","1","fast","beh",23,21,44.2999992370605,1,1
"18","1","fast","beh",24,9,43.5999984741211,0,1
"18","1","fast","beh",25,9,48.5,1,1
"18","1","fast","beh",26,6,32.5,1,0
"18","1","fast","beh",27,9,34.0999984741211,1,0
"18","1","fast","beh",28,9,47,1,1
"18","1","fast","beh",29,6,43.4000015258789,1,0
"18","1","fast","beh",30,6,42.2000007629395,1,0
"18","1","fast","beh",31,6,41.0999984741211,0,1
"18","1","fast","beh",32,9,46.7999992370605,1,1
"18","1","fast","beh",33,15,37.9000015258789,0,1
"18","1","fast","beh",34,0,35.2999992370605,1,0
"18","1","fast","beh",35,24,48.5999984741211,1,1
"18","1","fast","beh",36,18,41.0999984741211,0,1
"18","1","fast","beh",37,3,38.5999984741211,1,1
"18","1","fast","beh",38,18,33.7000007629395,0,0
"18","1","fast","beh",39,18,35.7000007629395,0,0
"18","1","fast","beh",40,15,41.4000015258789,0,1
"18","1","fast","beh",41,3,35.7999992370605,1,0
"18","1","fast","beh",42,18,38.5,0,1
"18","1","fast","beh",43,12,39.5,0,1
"18","1","fast","beh",44,6,33.2000007629395,1,0
"18","1","fast","beh",45,18,39.5999984741211,0,1
"18","1","fast","beh",46,15,37.2000007629395,0,1
"18","1","fast","beh",47,24,46.2999992370605,1,1
"18","1","fast","beh",48,12,33.5999984741211,0,0
"18","1","fast","beh",49,9,42.5,0,1
"18","1","fast","beh",50,15,37,0,0
"18","1","fast","beh",51,6,39.5,1,1
"18","1","fast","beh",52,15,43.2000007629395,0,1
"18","1","fast","beh",53,21,43.2999992370605,0,1
"18","1","fast","beh",54,15,38.2000007629395,0,0
"18","1","fast","beh",55,18,46.9000015258789,1,1
"18","1","fast","beh",56,15,49.2999992370605,1,1
"18","1","fast","beh",57,15,43.5,1,1
"18","1","fast","beh",58,6,33.4000015258789,0,0
"18","1","fast","beh",59,9,42.9000015258789,1,1
"18","1","fast","beh",60,15,37.7000007629395,0,0
"18","1","fast","beh",61,15,37.7999992370605,0,0
"18","1","fast","beh",62,15,38,0,0
"18","1","fast","beh",63,21,43.5,0,1
"18","1","fast","beh",64,21,43.7999992370605,0,1
"18","1","fast","beh",65,9,43.0999984741211,1,1
"18","1","fast","beh",66,9,32.0999984741211,1,0
"18","1","fast","beh",67,9,31.7000007629395,0,0
"18","1","fast","beh",68,9,31.7999992370605,0,0
"18","1","fast","beh",69,3,34.4000015258789,0,0
"18","1","fast","beh",70,24,46.2000007629395,0,1
"18","1","fast","beh",71,9,37.7000007629395,1,1
"18","1","fast","beh",72,6,39.2999992370605,1,0
"18","1","fast","beh",73,12,40.7000007629395,0,1
"18","1","fast","beh",74,9,32.0999984741211,1,0
"18","1","fast","beh",75,15,38.2999992370605,0,1
"18","1","fast","beh",76,27,49.5,1,1
"18","1","fast","beh",77,12,46,1,1
"18","1","fast","beh",78,12,45.9000015258789,0,1
"18","1","fast","beh",79,15,43.5,0,1
"18","1","fast","beh",80,6,33.9000015258789,1,0
"18","1","fast","beh",81,9,31.8999996185303,0,0
"18","1","fast","beh",82,24,46.2000007629395,1,1
"18","1","fast","beh",83,6,33.9000015258789,0,0
"18","1","fast","beh",84,6,34.0999984741211,1,0
"18","1","fast","beh",85,6,33.9000015258789,0,0
"18","1","fast","beh",86,6,34.0999984741211,0,0
"18","1","fast","beh",87,3,30.1000003814697,0,0
"18","1","fast","beh",88,12,40.7999992370605,0,1
"18","1","fast","beh",89,3,30.6000003814697,1,0
"18","1","fast","beh",90,3,35.5999984741211,1,0
"18","1","fast","beh",91,18,40.5999984741211,0,1
"18","1","fast","beh",92,6,34.2999992370605,0,0
"18","1","fast","beh",93,9,32.5,0,1
"18","1","fast","beh",94,21,43.2999992370605,0,1
"18","1","fast","beh",95,12,41.2000007629395,0,1
"18","1","fast","beh",96,21,43.7000007629395,0,0
"18","1","fast","beh",97,12,46.9000015258789,1,1
"18","1","fast","beh",98,18,41.4000015258789,0,1
"18","1","fast","beh",99,21,44,0,1
"18","1","fast","beh",100,18,41.7000007629395,0,1
"19","1","fast","beh",1,27,35,0,0
"19","1","fast","beh",2,18,40,0,1
"19","1","fast","beh",3,9,40,1,1
"19","1","fast","beh",4,12,34.0999984741211,1,0
"19","1","fast","beh",5,27,48.7999992370605,1,1
"19","1","fast","beh",6,9,42,0,1
"19","1","fast","beh",7,24,43.2000007629395,0,1
"19","1","fast","beh",8,12,37.5999984741211,0,0
"19","1","fast","beh",9,0,35.5,1,0
"19","1","fast","beh",10,6,35.2000007629395,0,1
"19","1","fast","beh",11,27,48.5999984741211,1,1
"19","1","fast","beh",12,18,41.2000007629395,0,0
"19","1","fast","beh",13,0,35.2999992370605,0,1
"19","1","fast","beh",14,6,39.7000007629395,0,1
"19","1","fast","beh",15,27,31.1000003814697,0,1
"19","1","fast","beh",16,21,46,0,1
"19","1","fast","beh",17,21,30.3999996185303,0,0
"19","1","fast","beh",18,15,45.5999984741211,0,1
"19","1","fast","beh",19,12,46.2000007629395,0,1
"19","1","fast","beh",20,12,47.7999992370605,1,1
"19","1","fast","beh",21,18,48,0,1
"19","1","fast","beh",22,27,35.2000007629395,0,0
"19","1","fast","beh",23,12,31.5,0,0
"19","1","fast","beh",24,24,36.5999984741211,0,1
"19","1","fast","beh",25,3,31.5,0,0
"19","1","fast","beh",26,18,50,1,1
"19","1","fast","beh",27,0,31.8999996185303,1,0
"19","1","fast","beh",28,12,46.4000015258789,0,1
"19","1","fast","beh",29,27,37.9000015258789,0,1
"19","1","fast","beh",30,18,35.5,0,0
"19","1","fast","beh",31,12,34.4000015258789,0,1
"19","1","fast","beh",32,6,45.2000007629395,0,1
"19","1","fast","beh",33,12,49.2999992370605,1,1
"19","1","fast","beh",34,3,31.8999996185303,0,0
"19","1","fast","beh",35,27,41.7000007629395,0,1
"19","1","fast","beh",36,12,47.9000015258789,1,1
"19","1","fast","beh",37,18,49.2000007629395,0,1
"19","1","fast","beh",38,6,34.7999992370605,0,0
"19","1","fast","beh",39,12,47.7999992370605,0,1
"19","1","fast","beh",40,12,38.2000007629395,0,0
"19","1","fast","beh",41,18,41.0999984741211,0,1
"19","1","fast","beh",42,9,47.5999984741211,0,1
"19","1","fast","beh",43,15,40.5,0,1
"19","1","fast","beh",44,24,44,0,1
"19","1","fast","beh",45,3,45.7000007629395,0,1
"19","1","fast","beh",46,12,40.5,0,0
"19","1","fast","beh",47,15,41.7999992370605,0,1
"19","1","fast","beh",48,3,38.2999992370605,0,1
"19","1","fast","beh",49,21,44,0,1
"19","1","fast","beh",50,0,46.4000015258789,0,1
"19","1","fast","beh",51,3,40.7999992370605,0,0
"19","1","fast","beh",52,0,40.5999984741211,0,0
"19","1","fast","beh",53,0,41.5999984741211,0,1
"19","1","fast","beh",54,12,43.2999992370605,0,1
"19","1","fast","beh",55,15,43.7999992370605,0,0
"19","1","fast","beh",56,24,44.7000007629395,0,1
"19","1","fast","beh",57,15,44.5,0,0
"19","1","fast","beh",58,15,44.7999992370605,0,0
"19","1","fast","beh",59,18,45.2999992370605,0,1
"19","1","fast","beh",60,0,44.0999984741211,0,1
"19","1","fast","beh",61,18,45.7000007629395,0,1
"19","1","fast","beh",62,18,45.9000015258789,0,1
"19","1","fast","beh",63,18,46.0999984741211,0,1
"19","1","fast","beh",64,24,46.7000007629395,0,1
"19","1","fast","beh",65,12,46.0999984741211,0,0
"19","1","fast","beh",66,21,46.7999992370605,0,1
"19","1","fast","beh",67,15,46.5999984741211,0,1
"19","1","fast","beh",68,27,47.5,0,1
"19","1","fast","beh",69,6,46.2000007629395,0,0
"19","1","fast","beh",70,9,46.5999984741211,0,1
"19","1","fast","beh",71,12,46.9000015258789,0,1
"19","1","fast","beh",72,15,47.2000007629395,0,0
"19","1","fast","beh",73,6,46.7999992370605,0,1
"19","1","fast","beh",74,6,47,0,1
"19","1","fast","beh",75,21,47.5999984741211,0,1
"19","1","fast","beh",76,15,47.5,0,1
"19","1","fast","beh",77,27,48,0,1
"19","1","fast","beh",78,21,48,0,1
"19","1","fast","beh",79,15,47.7999992370605,0,1
"19","1","fast","beh",80,15,47.9000015258789,0,1
"19","1","fast","beh",81,27,48.7000007629395,1,1
"19","1","fast","beh",82,9,47.5999984741211,0,1
"19","1","fast","beh",83,24,47.7999992370605,0,1
"19","1","fast","beh",84,24,47.9000015258789,0,1
"19","1","fast","beh",85,3,47.5999984741211,1,0
"19","1","fast","beh",86,9,47.2999992370605,0,0
"19","1","fast","beh",87,15,47.7000007629395,0,1
"19","1","fast","beh",88,21,48.0999984741211,0,1
"19","1","fast","beh",89,3,47.0999984741211,0,1
"19","1","fast","beh",90,3,47.2999992370605,0,0
"19","1","fast","beh",91,3,47.5,0,1
"19","1","fast","beh",92,0,47.5,0,1
"19","1","fast","beh",93,21,48.2000007629395,0,1
"19","1","fast","beh",94,21,48.2999992370605,0,0
"19","1","fast","beh",95,15,48.4000015258789,0,1
"19","1","fast","beh",96,18,48.5999984741211,0,1
"19","1","fast","beh",97,24,48.9000015258789,1,1
"19","1","fast","beh",98,12,48.2000007629395,0,0
"19","1","fast","beh",99,3,48.2000007629395,1,0
"19","1","fast","beh",100,0,47.5,0,1
"20","1","fast","beh",1,27,35,0,0
"20","1","fast","beh",2,0,33.2000007629395,1,0
"20","1","fast","beh",3,21,36,0,0
"20","1","fast","beh",4,9,35.7000007629395,0,0
"20","1","fast","beh",5,0,30.2000007629395,0,0
"20","1","fast","beh",6,21,43.5999984741211,1,1
"20","1","fast","beh",7,9,42.4000015258789,1,1
"20","1","fast","beh",8,15,42.4000015258789,1,1
"20","1","fast","beh",9,27,41.7000007629395,1,1
"20","1","fast","beh",10,9,39.2999992370605,0,0
"20","1","fast","beh",11,12,37.5999984741211,0,0
"20","1","fast","beh",12,15,39.5999984741211,1,1
"20","1","fast","beh",13,21,49.4000015258789,1,1
"20","1","fast","beh",14,27,49.5,1,1
"20","1","fast","beh",15,15,43.5999984741211,1,1
"20","1","fast","beh",16,3,40,1,0
"20","1","fast","beh",17,12,37.0999984741211,0,0
"20","1","fast","beh",18,0,36.0999984741211,1,0
"20","1","fast","beh",19,27,39.5,0,0
"20","1","fast","beh",20,12,38.7999992370605,0,0
"20","1","fast","beh",21,24,45.5999984741211,1,1
"20","1","fast","beh",22,3,38.7000007629395,1,1
"20","1","fast","beh",23,12,37.5999984741211,0,0
"20","1","fast","beh",24,21,37.7000007629395,0,0
"20","1","fast","beh",25,0,33.2000007629395,1,0
"20","1","fast","beh",26,27,42.7999992370605,0,0
"20","1","fast","beh",27,3,31.2999992370605,1,0
"20","1","fast","beh",28,24,35.2999992370605,0,0
"20","1","fast","beh",29,12,37.2000007629395,0,0
"20","1","fast","beh",30,27,39.2999992370605,0,1
"20","1","fast","beh",31,3,38.5,0,1
"20","1","fast","beh",32,15,31.3999996185303,0,0
"20","1","fast","beh",33,3,34.4000015258789,1,0
"20","1","fast","beh",34,24,37,0,1
"20","1","fast","beh",35,24,37.9000015258789,0,0
"20","1","fast","beh",36,18,35.4000015258789,0,0
"20","1","fast","beh",37,27,46.5999984741211,1,1
"20","1","fast","beh",38,21,47.5999984741211,1,0
"20","1","fast","beh",39,18,45.4000015258789,0,0
"20","1","fast","beh",40,18,48.4000015258789,1,1
"20","1","fast","beh",41,27,40.2000007629395,1,1
"20","1","fast","beh",42,18,34.2999992370605,1,0
"20","1","fast","beh",43,15,30.6000003814697,0,0
"20","1","fast","beh",44,21,34.4000015258789,1,1
"20","1","fast","beh",45,3,33.5999984741211,0,0
"20","1","fast","beh",46,21,41.4000015258789,0,1
"20","1","fast","beh",47,21,41.9000015258789,1,1
"20","1","fast","beh",48,15,38.9000015258789,1,1
"20","1","fast","beh",49,24,33,0,0
"20","1","fast","beh",50,21,41.2000007629395,0,0
"20","1","fast","beh",51,18,49.0999984741211,1,1
"20","1","fast","beh",52,18,48.0999984741211,1,1
"20","1","fast","beh",53,6,35.4000015258789,0,0
"20","1","fast","beh",54,12,45.2999992370605,1,0
"20","1","fast","beh",55,27,37.2999992370605,0,0
"20","1","fast","beh",56,27,44.4000015258789,0,1
"20","1","fast","beh",57,27,38.5,0,0
"20","1","fast","beh",58,27,45.4000015258789,0,1
"20","1","fast","beh",59,27,46,1,1
"20","1","fast","beh",60,12,38.0999984741211,0,0
"20","1","fast","beh",61,24,37.5,0,1
"20","1","fast","beh",62,18,41.2000007629395,0,0
"20","1","fast","beh",63,24,38.0999984741211,1,1
"20","1","fast","beh",64,9,44.2000007629395,1,0
"20","1","fast","beh",65,0,38.7000007629395,1,0
"20","1","fast","beh",66,12,38.4000015258789,0,0
"20","1","fast","beh",67,15,40,0,1
"20","1","fast","beh",68,12,45.2000007629395,0,0
"20","1","fast","beh",69,15,47.4000015258789,1,0
"20","1","fast","beh",70,24,38.0999984741211,0,0
"20","1","fast","beh",71,9,31.8999996185303,0,0
"20","1","fast","beh",72,15,40.7999992370605,1,0
"20","1","fast","beh",73,15,40.5999984741211,0,0
"20","1","fast","beh",74,15,34.7999992370605,0,1
"20","1","fast","beh",75,3,35.0999984741211,0,0
"20","1","fast","beh",76,6,43.2000007629395,1,0
"20","1","fast","beh",77,21,49,1,1
"20","1","fast","beh",78,9,44.0999984741211,1,0
"20","1","fast","beh",79,0,32.4000015258789,1,1
"20","1","fast","beh",80,21,37.7000007629395,1,1
"20","1","fast","beh",81,18,41.7999992370605,0,1
"20","1","fast","beh",82,27,40,0,0
"20","1","fast","beh",83,21,37.7000007629395,0,1
"20","1","fast","beh",84,15,35.2999992370605,1,1
"20","1","fast","beh",85,0,36.4000015258789,1,1
"20","1","fast","beh",86,18,36.2999992370605,0,0
"20","1","fast","beh",87,18,47.7000007629395,1,0
"20","1","fast","beh",88,12,39.2000007629395,1,1
"20","1","fast","beh",89,9,31.8999996185303,0,1
"20","1","fast","beh",90,3,39.2999992370605,0,1
"20","1","fast","beh",91,9,43.5,0,0
"20","1","fast","beh",92,15,40.9000015258789,0,0
"20","1","fast","beh",93,0,31.2999992370605,0,0
"20","1","fast","beh",94,21,49.2000007629395,1,1
"20","1","fast","beh",95,0,32.7000007629395,1,0
"20","1","fast","beh",96,15,35.5,1,0
"20","1","fast","beh",97,24,38.7999992370605,0,1
"20","1","fast","beh",98,3,40.5,0,0
"20","1","fast","beh",99,6,37.4000015258789,0,0
"20","1","fast","beh",100,9,39,1,1
"21","1","fast","beh",1,27,35,0,1
"21","1","fast","beh",2,18,37.2999992370605,1,0
"21","1","fast","beh",3,21,32.9000015258789,0,0
"21","1","fast","beh",4,24,38.5,1,1
"21","1","fast","beh",5,24,40.2000007629395,1,1
"21","1","fast","beh",6,6,31,1,0
"21","1","fast","beh",7,12,30.1000003814697,1,0
"21","1","fast","beh",8,24,36.9000015258789,0,1
"21","1","fast","beh",9,27,43.5999984741211,1,1
"21","1","fast","beh",10,21,34.2000007629395,1,1
"21","1","fast","beh",11,18,30.5,0,0
"21","1","fast","beh",12,27,40.7999992370605,1,1
"21","1","fast","beh",13,21,33.7000007629395,1,0
"21","1","fast","beh",14,27,39.4000015258789,1,1
"21","1","fast","beh",15,27,41,1,1
"21","1","fast","beh",16,15,31.5,0,0
"21","1","fast","beh",17,27,33.0999984741211,0,0
"21","1","fast","beh",18,21,33.4000015258789,0,0
"21","1","fast","beh",19,27,38.0999984741211,0,1
"21","1","fast","beh",20,12,32.7000007629395,1,0
"21","1","fast","beh",21,15,30.5,0,0
"21","1","fast","beh",22,27,41.2000007629395,1,1
"21","1","fast","beh",23,6,30,1,0
"21","1","fast","beh",24,21,34.2000007629395,0,0
"21","1","fast","beh",25,18,34.4000015258789,1,0
"21","1","fast","beh",26,21,35.9000015258789,0,0
"21","1","fast","beh",27,15,31.2999992370605,0,0
"21","1","fast","beh",28,18,33.2000007629395,0,0
"21","1","fast","beh",29,24,36.9000015258789,0,1
"21","1","fast","beh",30,21,37.2999992370605,0,1
"21","1","fast","beh",31,12,34.2000007629395,0,1
"21","1","fast","beh",32,0,33.4000015258789,1,0
"21","1","fast","beh",33,15,38.5,1,1
"21","1","fast","beh",34,12,35.9000015258789,0,0
"21","1","fast","beh",35,24,46,1,1
"21","1","fast","beh",36,18,41.4000015258789,0,0
"21","1","fast","beh",37,24,39,0,1
"21","1","fast","beh",38,0,39.0999984741211,1,1
"21","1","fast","beh",39,27,41.5,1,1
"21","1","fast","beh",40,3,38.7000007629395,1,1
"21","1","fast","beh",41,24,30.2000007629395,0,0
"21","1","fast","beh",42,6,30.1000003814697,0,0
"21","1","fast","beh",43,12,33.2999992370605,0,0
"21","1","fast","beh",44,12,41.5999984741211,1,1
"21","1","fast","beh",45,15,41.5999984741211,0,0
"21","1","fast","beh",46,6,32.2000007629395,1,0
"21","1","fast","beh",47,27,31.6000003814697,0,0
"21","1","fast","beh",48,3,38.9000015258789,1,1
"21","1","fast","beh",49,12,41.7000007629395,1,1
"21","1","fast","beh",50,15,42.0999984741211,0,1
"21","1","fast","beh",51,21,48.0999984741211,1,1
"21","1","fast","beh",52,24,39.5999984741211,0,1
"21","1","fast","beh",53,27,42,0,1
"21","1","fast","beh",54,21,48.7999992370605,1,1
"21","1","fast","beh",55,9,41.5,1,0
"21","1","fast","beh",56,21,46.9000015258789,1,1
"21","1","fast","beh",57,6,30.6000003814697,0,0
