SubID,trialN,repetitionN,thresholdProb,gainFract,targetTwarm,targetTcold,StimType,StimDuration,vasType,vasResponse,vasReactionTime
3,1,1,0.5,0.5,30,21.8999996185303,Cold,3.0286172,Cold,68.0555555555556,4.50975940003991
3,2,1,0.25,0.25,32,21.1000003814697,TGI,3.2299345,Cold,0,6.95943100005388
3,3,1,0.25,0.75,36.0999984741211,30,Warm,2.7884548,Cold,0,3.0620269998908
3,4,1,0.75,0.25,30,15.5,Cold,4.12461089999999,Cold,71.7881944444444,1.87939639948308
3,5,1,0.5,0.75,30,25.2000007629395,Cold,2.6821913,Cold,0,2.49539490044117
3,6,1,0.75,0.75,37.5,30,Warm,2.90210439999998,Cold,0,2.9354177005589
3,7,1,0.5,0.25,30,18.6000003814697,Cold,3.64835450000001,Cold,26.5625,2.5957123991102
3,8,1,0.75,0.5,35,30,Warm,2.73517039999999,Cold,0,2.02932149916887
3,9,1,0.75,0.5,35,18.8999996185303,TGI,3.64935919999999,Cold,68.9236111111111,2.27928639948368
3,10,1,0.25,0.5,34,30,Warm,2.65594349999998,Cold,0,2.76245119981468
3,11,2,0.5,0.5,30,21.8999996185303,Cold,2.989259,Cold,79.8611111111111,4.00846599973738
3,12,2,0.5,0.75,30,25.2000007629395,Cold,2.68032070000004,Cold,59.375,3.86164280027151
3,13,1,0.5,0.75,37.5,25.2000007629395,TGI,3.98201069999999,Cold,68.4027777777778,2.99503360129893
3,14,1,0.75,0.5,30,18.8999996185303,Cold,3.64251489999998,Cold,56.9444444444444,3.24554589949548
3,15,2,0.75,0.5,35,18.8999996185303,TGI,3.62132700000001,Cold,63.6284722222222,1.72946299985051
3,16,2,0.75,0.5,30,18.8999996185303,Cold,3.59812829999998,Cold,75.4340277777778,2.46245869994164
3,17,1,0.25,0.25,32,30,Warm,3.1893149,Cold,0,1.56325159966946
3,18,1,0.75,0.75,30,22.2000007629395,Cold,3.03682709999998,Cold,29.3402777777778,2.75201839953661
3,19,2,0.5,0.25,30,18.6000003814697,Cold,3.5360847,Cold,66.9270833333333,2.74691239930689
3,20,2,0.25,0.25,32,30,Warm,2.6406538,Cold,0,2.82929410040379
3,21,2,0.25,0.5,34,30,Warm,2.6684343,Cold,0,2.19554350152612
3,22,1,0.75,0.75,37.5,22.2000007629395,TGI,2.94907040000004,Cold,45.6597222222222,5.19782540015876
3,23,1,0.75,0.25,32.4000015258789,15.5,TGI,4.15838640000004,Cold,84.7222222222222,1.36293229833245
3,24,3,0.5,0.5,30,21.8999996185303,Cold,3.02462449999996,Cold,68.4027777777778,1.82963399961591
3,25,1,0.25,0.25,30,21.1000003814697,Cold,3.19944040000007,Cold,61.8055555555556,2.10305229946971
3,26,1,0.25,0.75,36.0999984741211,26.3999996185303,TGI,3.76372860000004,Cold,54.3402777777778,2.76201810128987
3,27,3,0.5,0.25,30,18.6000003814697,Cold,3.6366428,Cold,64.4097222222222,1.49617400020361
3,28,2,0.75,0.75,37.5,22.2000007629395,TGI,2.95955860000004,Cold,63.9756944444444,1.56291639991105
3,29,2,0.75,0.75,30,22.2000007629395,Cold,2.95153570000002,Cold,68.1423611111111,2.3040490988642
3,30,3,0.25,0.5,34,30,Warm,2.67317049999997,Cold,0,2.82928309962153
3,31,1,0.5,0.5,34.9000015258789,21.8999996185303,TGI,3.02316710000002,Cold,67.0138888888889,3.57420709915459
3,32,3,0.75,0.75,30,22.2000007629395,Cold,2.98883510000007,Cold,66.7534722222222,2.19587939977646
3,33,1,0.5,0.25,32.4000015258789,18.6000003814697,TGI,3.63332739999998,Cold,71.3541666666667,1.76162940077484
3,34,1,0.5,0.5,34.9000015258789,30,Warm,2.71032279999997,Cold,0,2.26247629895806
3,35,2,0.25,0.25,30,21.1000003814697,Cold,3.22059219999994,Cold,53.8194444444444,2.59607930108905
3,36,2,0.25,0.25,32,21.1000003814697,TGI,3.24992039999995,Cold,67.7951388888889,2.49939040094614
3,37,1,0.25,0.75,30,26.3999996185303,Cold,2.62757419999991,Cold,61.4583333333333,1.77257400006056
3,38,4,0.25,0.5,34,30,Warm,3.39299259999996,Cold,0,2.86177030019462
3,39,3,0.25,0.25,32,30,Warm,2.64695940000001,Cold,0,2.59527049958706
3,40,3,0.25,0.25,30,21.1000003814697,Cold,3.17034530000001,Cold,77.6909722222222,0.86377969942987
3,41,3,0.25,0.25,32,21.1000003814697,TGI,3.20834290000005,Cold,75.4340277777778,2.33668209984899
3,42,2,0.5,0.75,37.5,25.2000007629395,TGI,4.01932720000002,Cold,19.2708333333333,1.92982910014689
3,43,1,0.25,0.5,30,23.7000007629395,Cold,2.80560539999999,Cold,18.8368055555556,1.62975230067968
3,44,3,0.5,0.75,37.5,25.2000007629395,TGI,4.01977360000001,Cold,34.0277777777778,2.59598140046
3,45,2,0.5,0.25,32.4000015258789,18.6000003814697,TGI,3.66079709999997,Cold,64.3229166666667,1.32963010109961
3,46,3,0.75,0.5,35,18.8999996185303,TGI,3.57502089999991,Cold,60.4166666666667,1.99597380124032
3,47,3,0.75,0.75,37.5,22.2000007629395,TGI,3.00497489999998,Cold,0,2.09569129906595
3,48,2,0.25,0.75,36.0999984741211,30,Warm,2.79473929999995,Cold,0,2.39598709903657
3,49,3,0.25,0.75,36.0999984741211,30,Warm,2.77650849999998,Cold,0,2.0628664996475
3,50,2,0.5,0.5,34.9000015258789,30,Warm,2.71459329999993,Cold,0,1.92923150025308
3,51,1,0.75,0.25,32.4000015258789,30,Warm,2.64245959999994,Cold,0,2.63729319907725
3,52,2,0.75,0.5,35,30,Warm,2.72292479999999,Cold,0,1.99646020121872
3,53,3,0.5,0.25,32.4000015258789,18.6000003814697,TGI,3.66888830000005,Cold,69.1840277777778,1.66299109905958
3,54,2,0.75,0.25,32.4000015258789,15.5,TGI,4.23384269999997,Cold,67.5347222222222,1.4625809006393
3,55,1,0.25,0.5,34,23.7000007629395,TGI,4.2062226999999,Cold,77.2569444444444,1.86246290057898
3,56,2,0.5,0.5,34.9000015258789,21.8999996185303,TGI,3.03745240000012,Cold,47.4826388888889,3.59832580015063
3,57,3,0.5,0.5,34.9000015258789,30,Warm,2.70315329999994,Cold,0,1.92902099899948
3,58,4,0.5,0.25,32.4000015258789,18.6000003814697,TGI,3.59627579999983,Cold,75.2604166666667,2.01012440025806
3,59,2,0.25,0.75,30,26.3999996185303,Cold,3.73196150000012,Cold,37.3263888888889,1.72386020049453
3,60,4,0.5,0.75,37.5,25.2000007629395,TGI,4.01225419999992,Cold,49.9131944444444,1.71122260019183
3,61,4,0.5,0.25,30,18.6000003814697,Cold,3.63858979999986,Cold,27.9513888888889,1.19684249907732
3,62,2,0.25,0.5,30,23.7000007629395,Cold,2.7925415000002,Cold,0,2.23260529898107
3,63,4,0.75,0.5,35,18.8999996185303,TGI,3.62128209999992,Cold,33.8541666666667,0.696976600214839
3,64,2,0.75,0.75,37.5,30,Warm,2.88178089999997,Cold,0,2.26273699849844
3,65,2,0.75,0.25,30,15.5,Cold,4.17831969999997,Cold,70.7465277777778,1.3961287997663
3,66,3,0.75,0.25,30,15.5,Cold,4.12795759999995,Cold,67.6215277777778,2.57661550119519
3,67,4,0.5,0.5,30,21.8999996185303,Cold,3.36906769999996,Cold,59.9826388888889,2.27189820073545
3,68,4,0.25,0.75,36.0999984741211,30,Warm,2.77023939999981,Cold,0,1.76262000016868
3,69,4,0.5,0.5,34.9000015258789,30,Warm,2.71185409999998,Cold,0,1.69595240056515
3,70,3,0.75,0.25,32.4000015258789,15.5,TGI,4.21151710000004,Cold,58.8541666666667,2.86977070011199
